Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T08:01:05,2021-05-31T08:21:28,238,Pihlajamäki,141,Intiankatu,4318,1219
2021-05-31T08:00:56,2021-05-31T08:04:31,539,"Aalto-yliopisto (M), Tietotie",549,Maarinranta,766,214
2021-05-31T08:00:55,2021-05-31T08:20:53,128,Päijänteentie,019,Rautatientori / itä,3351,1196
2021-05-31T08:00:54,2021-05-31T08:09:08,005,Sepänkatu,012,Kanavaranta,2356,490
2021-05-31T08:00:54,2021-05-31T08:12:26,045,Brahen kenttä,125,Arielinkatu,1790,687
2021-05-31T08:00:47,2021-05-31T08:05:02,144,Käpyläntie,142,Koskelantie,867,251
2021-05-31T08:00:45,2021-05-31T08:16:26,037,Töölönkatu,090,Paciuksenkaari,3411,939
2021-05-31T08:00:44,2021-05-31T08:07:27,653,Lukutori,577,Olarinluoma,1447,398
2021-05-31T08:00:40,2021-05-31T08:22:04,629,Piispanportti,529,Keilaniemi (M),5929,1279
2021-05-31T08:00:33,2021-06-02T12:12:24,094,Laajalahden aukio,150,Töölönlahden puisto,4942,1295
2021-05-31T08:00:31,2021-05-31T08:07:48,045,Brahen kenttä,039,Ooppera,1521,432
2021-05-31T08:00:29,2021-05-31T08:08:08,142,Koskelantie,112,Rautatieläisenkatu,1374,456
2021-05-31T08:00:23,2021-05-31T08:11:57,134,Haukilahdenkatu,142,Koskelantie,2144,689
2021-05-31T08:00:11,2021-05-31T08:03:16,517,Länsituuli,513,Hakalehto,622,181
2021-05-31T08:00:11,2021-05-31T08:04:43,306,Kauppakeskus Columbus,302,Sumukuja,853,267
2021-05-31T08:00:07,2021-05-31T08:22:21,001,Kaivopuisto,059,Salmisaarenranta,3587,1330
2021-05-31T08:00:06,2021-05-31T08:05:01,101,Munkkivuoren ostoskeskus,206,Ruskeasuon varikko,1306,293
2021-05-31T08:00:05,2021-05-31T08:02:38,137,Arabian kauppakeskus,137,Arabian kauppakeskus,14,152
2021-05-31T08:00:03,2021-05-31T08:07:12,063,Jätkäsaarenlaituri,019,Rautatientori / itä,2066,424
2021-05-31T07:59:55,2021-05-31T08:10:28,061,Länsisatamankatu,065,Hernesaarenranta,2527,629
2021-05-31T07:59:54,2021-05-31T08:06:36,098,Ulvilantie,103,Vihdintie,1422,401
2021-05-31T07:59:53,2021-05-31T08:09:58,064,Tyynenmerenkatu,019,Rautatientori / itä,2672,600
2021-05-31T07:59:44,2021-05-31T08:04:08,725,Rummunlyöjänkatu,741,Gransinmäki,853,264
2021-05-31T07:59:41,2021-05-31T08:06:07,021,Töölönlahdenkatu,015,Ritarikatu,1233,382
2021-05-31T07:59:39,2021-05-31T08:05:46,134,Haukilahdenkatu,126,Kalasatama (M),1419,363
2021-05-31T07:59:28,2021-05-31T08:09:19,087,Kustaankatu,113,Pasilan asema,1831,587
2021-05-31T07:59:26,2021-05-31T08:06:24,503,Keilalahti,509,Revontulentie,1617,414
2021-05-31T07:59:26,2021-05-31T08:11:38,007,Designmuseo,080,Jäähalli,3285,728
2021-05-31T07:59:25,2021-05-31T08:18:19,010,Kasarmitori,010,Kasarmitori,2548,1128
2021-05-31T07:59:19,2021-05-31T08:04:51,141,Intiankatu,134,Haukilahdenkatu,1300,328
2021-05-31T07:59:14,2021-05-31T08:25:36,133,Paavalinpuisto,058,Lauttasaarensilta,7071,1579
2021-05-31T07:59:08,2021-05-31T08:02:26,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),668,197
2021-05-31T07:58:58,2021-05-31T08:03:29,031,Marian sairaala,021,Töölönlahdenkatu,1204,266
2021-05-31T07:58:56,2021-05-31T08:06:06,111,Esterinportti,076,Olympiastadion,1820,429
2021-05-31T07:58:55,2021-05-31T08:08:22,523,Ahertajantie,533,Tekniikantie,1790,563
2021-05-31T07:58:52,2021-05-31T08:07:14,270,Tulisuontie,281,Puotila (M),2646,498
2021-05-31T07:58:45,2021-05-31T08:03:49,038,Töölöntori,025,Narinkka,1188,299
2021-05-31T07:58:44,2021-05-31T08:14:43,023,Kiasma,083,Meilahden sairaala,3428,954
2021-05-31T07:58:44,2021-05-31T08:02:49,213,Huopalahden asema,222,Huovitie,767,240
2021-05-31T07:58:35,2021-05-31T08:12:55,249,Isosaarentie,245,Kulosaari (M),4235,854
2021-05-31T07:58:31,2021-05-31T08:09:14,121,Vilhonvuorenkatu,023,Kiasma,2972,643
2021-05-31T07:58:30,2021-05-31T08:17:31,015,Ritarikatu,081,Stenbäckinkatu,4098,1136
2021-05-31T07:58:21,2021-05-31T08:16:18,256,Herttoniemenranta,117,Brahen puistikko,4890,1077
2021-05-31T07:58:20,2021-05-31T08:05:32,007,Designmuseo,021,Töölönlahdenkatu,1212,429
2021-05-31T07:58:16,2021-05-31T08:03:03,020,Kaisaniemenpuisto,040,Hakaniemi (M),933,283
2021-05-31T07:58:14,2021-05-31T08:08:06,038,Töölöntori,040,Hakaniemi (M),2360,588
2021-05-31T07:58:12,2021-05-31T08:05:02,131,Elimäenkatu,044,Sörnäinen (M),1625,404
2021-05-31T07:57:58,2021-05-31T08:17:57,068,Albertinkatu,118,Fleminginkatu,4791,1198
2021-05-31T07:57:53,2021-05-31T07:58:26,270,Tulisuontie,270,Tulisuontie,6,28
2021-05-31T07:57:47,2021-05-31T16:56:52,085,Jalavatie,216,Jännetie,5290,32341
2021-05-31T07:57:43,2021-05-31T08:09:08,201,Länsisatamankuja,059,Salmisaarenranta,1217,681
2021-05-31T07:57:38,2021-05-31T08:07:14,096,Huopalahdentie,083,Meilahden sairaala,1829,570
2021-05-31T07:57:36,2021-05-31T08:07:43,063,Jätkäsaarenlaituri,161,Eteläesplanadi,1668,604
2021-05-31T07:57:35,2021-05-31T08:07:44,131,Elimäenkatu,122,Lintulahdenkatu,2459,607
2021-05-31T07:57:34,2021-05-31T08:04:29,021,Töölönlahdenkatu,029,Baana,1517,409
2021-05-31T07:57:33,2021-05-31T08:03:48,113,Pasilan asema,130,Teollisuuskatu,1129,372
2021-05-31T07:57:30,2021-05-31T08:17:31,005,Sepänkatu,121,Vilhonvuorenkatu,4492,1200
2021-05-31T07:57:29,2021-05-31T08:03:17,132,Hollolantie,118,Fleminginkatu,996,343
2021-05-31T07:57:27,2021-05-31T08:02:37,363,Väärämäentie,364,Ala-Malmin tori,1525,305
2021-05-31T07:57:26,2021-05-31T08:10:00,064,Tyynenmerenkatu,017,Varsapuistikko,3418,750
2021-05-31T07:57:22,2021-05-31T08:01:28,049,Annankatu,024,Mannerheimintie,814,241
2021-05-31T07:57:22,2021-05-31T08:02:10,201,Länsisatamankuja,030,Itämerentori,1148,274
2021-05-31T07:57:16,2021-05-31T08:12:09,203,Opastinsilta,150,Töölönlahden puisto,3380,883
2021-05-31T07:57:16,2021-05-31T08:10:14,260,Herttoniemi (M),125,Arielinkatu,3183,775
2021-05-31T07:57:15,2021-05-31T08:01:57,235,Katariina Saksilaisen katu,140,Verkatehtaanpuisto,639,279
2021-05-31T07:57:07,2021-05-31T08:02:11,547,Jämeräntaival,531,Keilaranta,1251,299
2021-05-31T07:57:05,2021-05-31T08:20:02,085,Jalavatie,245,Kulosaari (M),6643,1376
2021-05-31T07:57:04,2021-05-31T08:10:10,116,Linnanmäki,081,Stenbäckinkatu,1694,783
2021-05-31T07:57:03,2021-05-31T08:12:49,037,Töölönkatu,106,Korppaanmäentie,3583,940
2021-05-31T07:57:01,2021-05-31T07:59:31,030,Itämerentori,029,Baana,581,146
2021-05-31T07:56:54,2021-05-31T08:00:29,527,Otsolahti,511,Sateentie,933,214
2021-05-31T07:56:53,2021-05-31T08:04:57,034,Kansallismuseo,014,Senaatintori,1518,485
2021-05-31T07:56:50,2021-05-31T07:59:33,513,Hakalehto,517,Länsituuli,624,158
2021-05-31T07:56:42,2021-05-31T08:18:07,083,Meilahden sairaala,067,Perämiehenkatu,4380,1280
2021-05-31T07:56:30,2021-05-31T08:20:28,083,Meilahden sairaala,004,Viiskulma,3910,1434
2021-05-31T07:56:25,2021-05-31T08:02:36,030,Itämerentori,006,Hietalahdentori,1104,370
2021-05-31T07:56:21,2021-05-31T08:04:00,063,Jätkäsaarenlaituri,033,Kauppakorkeakoulu,1202,458
2021-05-31T07:56:19,2021-05-31T08:19:38,063,Jätkäsaarenlaituri,131,Elimäenkatu,5125,1399
2021-05-31T07:56:18,2021-05-31T08:11:51,045,Brahen kenttä,089,Tilkanvierto,4138,933
2021-05-31T07:56:13,2021-05-31T08:13:45,080,Jäähalli,161,Eteläesplanadi,3260,1050
2021-05-31T07:56:05,2021-05-31T08:10:35,021,Töölönlahdenkatu,065,Hernesaarenranta,3250,866
2021-05-31T07:56:05,2021-05-31T08:01:55,067,Perämiehenkatu,003,Kapteeninpuistikko,810,350
2021-05-31T07:56:02,2021-05-31T08:07:05,201,Länsisatamankuja,057,Lauttasaaren ostoskeskus,2023,658
2021-05-31T07:55:55,2021-05-31T08:02:02,212,Tunnelitie,214,Valimon asema,1502,362
2021-05-31T07:55:44,2021-05-31T08:07:06,731,Leppävaarankäytävä,709,Yhdyskunnankuja,1872,680
2021-05-31T07:55:42,2021-05-31T07:59:26,294,Postipuisto,147,Käpylän asema,871,220
2021-05-31T07:55:34,2021-05-31T07:59:22,032,Eläinmuseo,019,Rautatientori / itä,698,226
2021-05-31T07:55:28,2021-05-31T08:09:09,228,Kustaankartano,112,Rautatieläisenkatu,3718,818
2021-05-31T07:55:27,2021-05-31T08:11:06,075,Korjaamo,010,Kasarmitori,3105,933
2021-05-31T07:55:19,2021-05-31T08:01:41,134,Haukilahdenkatu,132,Hollolantie,982,381
2021-05-31T07:55:18,2021-05-31T08:07:55,113,Pasilan asema,141,Intiankatu,2417,754
2021-05-31T07:55:15,2021-05-31T08:13:29,029,Baana,121,Vilhonvuorenkatu,4318,1089
2021-05-31T07:55:12,2021-05-31T08:07:55,073,Kesäkatu,022,Rautatientori / länsi,2348,757
2021-05-31T07:55:12,2021-05-31T08:19:54,231,Siltavoudintie,349,Töyrynummentie,6050,1479
2021-05-31T07:55:11,2021-05-31T08:04:34,126,Kalasatama (M),137,Arabian kauppakeskus,2117,559
2021-05-31T07:55:04,2021-05-31T08:26:22,376,Torpparinmäentie,219,Näyttelijäntie,0,1874
2021-05-31T07:55:03,2021-06-02T08:22:43,139,Muotoilijankatu,082,Töölöntulli,0,0
2021-05-31T07:55:03,2021-05-31T08:19:40,231,Siltavoudintie,349,Töyrynummentie,6256,1477
2021-05-31T07:54:53,2021-05-31T08:03:11,575,Tontunmäentie,521,Kulttuuriaukio,2215,493
2021-05-31T07:54:52,2021-05-31T08:03:23,030,Itämerentori,005,Sepänkatu,1641,506
2021-05-31T07:54:50,2021-05-31T07:58:55,201,Länsisatamankuja,030,Itämerentori,918,241
2021-05-31T07:54:48,2021-05-31T08:07:15,116,Linnanmäki,123,Näkinsilta,2632,743
2021-05-31T07:54:43,2021-05-31T08:07:27,029,Baana,054,Gyldenintie,3271,762
2021-05-31T07:54:42,2021-05-31T08:00:08,127,Teurastamo,128,Päijänteentie,861,325
2021-05-31T07:54:30,2021-05-31T08:01:03,635,Kuunkatu,627,Piispansilta,1462,388
2021-05-31T07:54:27,2021-05-31T07:56:51,364,Ala-Malmin tori,362,Teerisuontie,610,140
2021-05-31T07:54:21,2021-05-31T08:01:11,507,Golfpolku,518,Tuulimäki,1231,405
2021-05-31T07:54:17,2021-05-31T08:18:22,137,Arabian kauppakeskus,024,Mannerheimintie,4774,1440
2021-05-31T07:54:04,2021-05-31T08:02:32,321,Vartioharjuntie,281,Puotila (M),1337,503
2021-05-31T07:53:58,2021-05-31T07:55:57,030,Itämerentori,030,Itämerentori,179,114
2021-05-31T07:53:46,2021-05-31T08:03:07,292,Koskelan varikko,147,Käpylän asema,1672,558
2021-05-31T07:53:45,2021-05-31T07:55:52,737,Muurarinkuja,731,Leppävaarankäytävä,390,122
2021-05-31T07:53:44,2021-05-31T07:57:51,030,Itämerentori,059,Salmisaarenranta,896,243
2021-05-31T07:53:38,2021-05-31T08:02:41,005,Sepänkatu,064,Tyynenmerenkatu,1725,539
2021-05-31T07:53:30,2021-05-31T07:57:58,110,Maistraatintori,113,Pasilan asema,573,263
2021-05-31T07:53:25,2021-05-31T07:58:43,083,Meilahden sairaala,089,Tilkanvierto,1163,314
2021-05-31T07:53:16,2021-05-31T08:05:10,149,Toinen linja,029,Baana,3076,712
2021-05-31T07:53:15,2021-05-31T08:11:29,001,Kaivopuisto,001,Kaivopuisto,2419,1089
2021-05-31T07:53:13,2021-05-31T08:03:25,099,Muusantori,094,Laajalahden aukio,1716,605
2021-05-31T07:53:12,2021-05-31T07:58:56,045,Brahen kenttä,044,Sörnäinen (M),604,340
2021-05-31T07:53:07,2021-05-31T07:57:40,525,Mäntyviita,539,"Aalto-yliopisto (M), Tietotie",1010,267
2021-05-31T07:53:02,2021-05-31T08:17:12,074,Rajasaarentie,053,Heikkiläntie,4906,1445
2021-05-31T07:53:01,2021-05-31T08:02:53,213,Huopalahden asema,096,Huopalahdentie,2709,589
2021-05-31T07:52:57,2021-05-31T08:11:25,221,Thalianaukio,115,Venttiilikuja,5634,1108
2021-05-31T07:52:51,2021-05-31T08:01:16,004,Viiskulma,021,Töölönlahdenkatu,1578,500
2021-05-31T07:52:46,2021-05-31T07:59:45,011,Unioninkatu,008,Vanha kirkkopuisto,743,419
2021-05-31T07:52:42,2021-05-31T07:59:13,202,Merihaka,126,Kalasatama (M),1380,388
2021-05-31T07:52:38,2021-05-31T08:03:44,061,Länsisatamankatu,031,Marian sairaala,2143,665
2021-05-31T07:52:36,2021-05-31T07:59:39,210,Pajamäki,208,Valimotie,1372,419
2021-05-31T07:52:27,2021-05-31T07:56:22,009,Erottajan aukio,021,Töölönlahdenkatu,794,231
2021-05-31T07:52:27,2021-05-31T08:07:54,045,Brahen kenttä,026,Kamppi (M),3240,924
2021-05-31T07:52:26,2021-05-31T08:03:39,030,Itämerentori,201,Länsisatamankuja,902,658
2021-05-31T07:52:20,2021-05-31T08:08:21,125,Arielinkatu,112,Rautatieläisenkatu,3318,957
2021-05-31T07:52:19,2021-05-31T08:05:22,036,Apollonkatu,060,Kaapelitehdas,2589,780
2021-05-31T07:52:13,2021-05-31T08:03:25,028,Lastenlehto,047,Vanha Kauppahalli,1929,667
2021-05-31T07:52:07,2021-05-31T08:01:58,130,Teollisuuskatu,142,Koskelantie,1788,587
2021-05-31T07:52:02,2021-05-31T07:55:56,553,Metsänneidonpolku,539,"Aalto-yliopisto (M), Tietotie",980,230
2021-05-31T07:51:56,2021-05-31T07:52:30,003,Kapteeninpuistikko,003,Kapteeninpuistikko,46,29
2021-05-31T07:51:56,2021-05-31T08:14:41,139,Muotoilijankatu,244,Relanderinaukio,4482,1360
2021-05-31T07:51:56,2021-05-31T08:07:12,201,Länsisatamankuja,007,Designmuseo,2476,908
2021-05-31T07:51:56,2021-05-31T07:54:40,731,Leppävaarankäytävä,727,Ratsutori,543,163
2021-05-31T07:51:55,2021-05-31T08:00:36,141,Intiankatu,126,Kalasatama (M),2813,511
2021-05-31T07:51:52,2021-05-31T08:00:44,046,Diakoniapuisto,112,Rautatieläisenkatu,2091,528
2021-05-31T07:51:46,2021-05-31T07:55:36,036,Apollonkatu,021,Töölönlahdenkatu,1108,226
2021-05-31T07:51:44,2021-05-31T08:07:22,129,Pernajantie,017,Varsapuistikko,3344,936
2021-05-31T07:51:44,2021-05-31T08:03:06,113,Pasilan asema,127,Teurastamo,2858,678
2021-05-31T07:51:38,2021-05-31T07:56:32,619,Etuniementie,627,Piispansilta,829,269
2021-05-31T07:51:37,2021-05-31T07:56:29,625,Suomenlahdentie,611,Matinkartanontie,1215,291
2021-05-31T07:51:33,2021-05-31T08:00:22,062,Välimerenkatu,019,Rautatientori / itä,2485,522
2021-05-31T07:51:29,2021-05-31T07:58:44,100,Teljäntie,095,Munkkiniemen aukio,1854,429
2021-05-31T07:51:25,2021-05-31T07:51:56,125,Arielinkatu,125,Arielinkatu,1,30
2021-05-31T07:51:23,2021-05-31T08:12:08,067,Perämiehenkatu,055,Puistokaari,4757,1241
2021-05-31T07:51:11,2021-05-31T07:58:16,244,Relanderinaukio,259,Petter Wetterin tie,1719,421
2021-05-31T07:51:05,2021-05-31T08:01:57,111,Esterinportti,090,Paciuksenkaari,2425,648
2021-05-31T07:51:05,2021-05-31T07:55:30,029,Baana,026,Kamppi (M),796,256
2021-05-31T07:51:03,2021-05-31T08:09:00,121,Vilhonvuorenkatu,029,Baana,4288,1072
2021-05-31T07:50:56,2021-05-31T07:55:10,013,Merisotilaantori,012,Kanavaranta,1086,250
2021-05-31T07:50:53,2021-05-31T07:51:03,125,Arielinkatu,125,Arielinkatu,0,9
2021-05-31T07:50:51,2021-05-31T07:53:28,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",679,152
2021-05-31T07:50:31,2021-05-31T08:06:21,030,Itämerentori,039,Ooppera,3055,949
2021-05-31T07:50:20,2021-05-31T07:54:37,201,Länsisatamankuja,030,Itämerentori,984,252
2021-05-31T07:50:17,2021-05-31T07:55:47,070,Sammonpuistikko,030,Itämerentori,1439,326
2021-05-31T07:50:06,2021-05-31T07:56:39,030,Itämerentori,064,Tyynenmerenkatu,978,389
2021-05-31T07:50:06,2021-05-31T07:52:52,054,Gyldenintie,053,Heikkiläntie,592,165
2021-05-31T07:49:58,2021-05-31T08:09:51,125,Arielinkatu,004,Viiskulma,4621,1189
2021-05-31T07:49:57,2021-05-31T08:03:52,112,Rautatieläisenkatu,127,Teurastamo,2879,831
2021-05-31T07:49:53,2021-05-31T08:26:32,050,Melkonkuja,113,Pasilan asema,7810,2194
2021-05-31T07:49:51,2021-05-31T08:08:45,081,Stenbäckinkatu,044,Sörnäinen (M),3132,1110
2021-05-31T07:49:49,2021-05-31T07:55:58,311,Ramsinniementie,306,Kauppakeskus Columbus,1894,364
2021-05-31T07:49:41,2021-05-31T07:55:17,005,Sepänkatu,028,Lastenlehto,1129,335
2021-05-31T07:49:38,2021-05-31T07:57:36,044,Sörnäinen (M),130,Teollisuuskatu,1257,474
2021-05-31T07:49:37,2021-05-31T08:03:35,645,Piispankallio,563,Mankkaanlaaksontie,3713,836
2021-05-31T07:49:28,2021-05-31T07:58:49,020,Kaisaniemenpuisto,076,Olympiastadion,2291,556
2021-05-31T07:49:23,2021-05-31T07:54:08,046,Diakoniapuisto,130,Teollisuuskatu,947,282
2021-05-31T07:49:23,2021-05-31T07:54:54,028,Lastenlehto,023,Kiasma,949,326
2021-05-31T07:49:22,2021-05-31T08:07:24,040,Hakaniemi (M),059,Salmisaarenranta,4273,1081
2021-05-31T07:49:17,2021-05-31T07:57:15,042,Haapaniemenkatu,126,Kalasatama (M),1741,476
2021-05-31T07:49:13,2021-05-31T07:56:05,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,1676,409
2021-05-31T07:49:10,2021-05-31T07:49:32,125,Arielinkatu,125,Arielinkatu,1,22
2021-05-31T07:49:04,2021-05-31T08:11:15,245,Kulosaari (M),276,Puotinharju,5650,1326
2021-05-31T07:48:55,2021-05-31T07:49:05,040,Hakaniemi (M),040,Hakaniemi (M),0,8
2021-05-31T07:48:55,2021-05-31T07:58:32,132,Hollolantie,134,Haukilahdenkatu,1014,573
2021-05-31T07:48:46,2021-05-31T07:54:53,525,Mäntyviita,555,Kalevalantie,1018,361
2021-05-31T07:48:45,2021-05-31T07:54:29,318,Vuosaaren puistopolku,308,Mosaiikkitori,1502,340
2021-05-31T07:48:44,2021-05-31T07:52:08,573,Urheilupuisto (M),900,Orionintie,853,198
2021-05-31T07:48:41,2021-05-31T07:57:41,018,Porthania,048,Mastokatu,1292,534
2021-05-31T07:48:40,2021-05-31T07:59:37,078,Messeniuksenkatu,022,Rautatientori / länsi,2772,656
2021-05-31T07:48:38,2021-05-31T07:58:12,518,Tuulimäki,561,Koivu-Mankkaa,1880,570
2021-05-31T07:48:36,2021-05-31T07:55:47,129,Pernajantie,126,Kalasatama (M),1310,426
2021-05-31T07:48:36,2021-05-31T07:54:24,089,Tilkanvierto,082,Töölöntulli,1219,349
2021-05-31T07:48:34,2021-05-31T07:59:23,583,Haukilahdensolmu,591,Mellstenintie,1308,647
2021-05-31T07:48:30,2021-05-31T07:54:25,121,Vilhonvuorenkatu,045,Brahen kenttä,1010,350
2021-05-31T07:48:19,2021-05-31T07:52:05,325,Mellunmäki (M),324,Sinkilätie,722,222
2021-05-31T07:48:11,2021-05-31T07:55:28,286,Mamsellimyllynkatu,275,Itäkeskus (M),1567,436
2021-05-31T07:48:09,2021-05-31T07:48:13,089,Tilkanvierto,089,Tilkanvierto,0,5
2021-05-31T07:48:07,2021-05-31T07:58:52,583,Haukilahdensolmu,591,Mellstenintie,1313,642
2021-05-31T07:48:00,2021-05-31T07:55:59,012,Kanavaranta,040,Hakaniemi (M),1813,476
2021-05-31T07:47:51,2021-05-31T08:01:24,064,Tyynenmerenkatu,011,Unioninkatu,2417,809
2021-05-31T07:47:49,2021-05-31T15:49:59,307,Ulappasilta,307,Ulappasilta,0,28925
2021-05-31T07:47:41,2021-05-31T07:56:27,016,Liisanpuistikko,001,Kaivopuisto,2527,522
2021-05-31T07:47:38,2021-05-31T07:52:42,082,Töölöntulli,081,Stenbäckinkatu,439,299
2021-05-31T07:47:33,2021-05-31T07:48:49,031,Marian sairaala,031,Marian sairaala,20,72
2021-05-31T07:47:29,2021-05-31T08:04:12,072,Eteläinen Hesperiankatu,131,Elimäenkatu,3393,998
2021-05-31T07:47:18,2021-05-31T08:02:10,050,Melkonkuja,031,Marian sairaala,3340,888
2021-05-31T07:47:13,2021-05-31T08:04:13,077,Nordenskiöldinaukio,048,Mastokatu,4235,1014
2021-05-31T07:47:03,2021-05-31T07:51:24,068,Albertinkatu,026,Kamppi (M),983,260
2021-05-31T07:46:56,2021-05-31T08:08:35,122,Lintulahdenkatu,089,Tilkanvierto,5013,1295
2021-05-31T07:46:50,2021-05-31T08:08:43,234,Otto Brandtin tie,349,Töyrynummentie,5633,1309
2021-05-31T07:46:50,2021-05-31T08:01:24,013,Merisotilaantori,022,Rautatientori / länsi,2352,870
2021-05-31T07:46:44,2021-05-31T08:00:44,138,Arabiankatu,113,Pasilan asema,2923,838
2021-05-31T07:46:42,2021-05-31T07:50:42,573,Urheilupuisto (M),900,Orionintie,880,237
2021-05-31T07:46:38,2021-05-31T08:08:46,143,Kuikkarinne,005,Sepänkatu,4461,1324
2021-05-31T07:46:32,2021-05-31T07:53:22,052,Heikkilänaukio,059,Salmisaarenranta,1968,406
2021-05-31T07:46:30,2021-05-31T07:48:57,533,Tekniikantie,541,"Aalto-yliopisto (M), Korkeakouluaukio",500,143
2021-05-31T07:46:27,2021-05-31T08:11:56,234,Otto Brandtin tie,132,Hollolantie,4983,1529
2021-05-31T07:46:24,2021-05-31T07:50:55,725,Rummunlyöjänkatu,731,Leppävaarankäytävä,722,267
2021-05-31T07:46:13,2021-05-31T07:54:32,095,Munkkiniemen aukio,081,Stenbäckinkatu,1935,499
2021-05-31T07:46:12,2021-05-31T08:06:15,098,Ulvilantie,034,Kansallismuseo,5591,1201
2021-05-31T07:46:09,2021-05-31T07:49:39,527,Otsolahti,519,Tapionaukio,767,204
2021-05-31T07:46:04,2021-05-31T08:00:18,573,Urheilupuisto (M),541,"Aalto-yliopisto (M), Korkeakouluaukio",3710,849
2021-05-31T07:46:04,2021-05-31T08:10:34,138,Arabiankatu,138,Arabiankatu,2370,1466
2021-05-31T07:45:59,2021-05-31T07:47:18,012,Kanavaranta,012,Kanavaranta,42,77
2021-05-31T07:45:49,2021-05-31T07:57:22,221,Thalianaukio,095,Munkkiniemen aukio,3783,691
2021-05-31T07:45:47,2021-05-31T08:13:12,107,Tenholantie,161,Eteläesplanadi,5154,1644
2021-05-31T07:45:43,2021-05-31T08:00:32,082,Töölöntulli,041,Ympyrätalo,2822,885
2021-05-31T07:45:40,2021-05-31T08:01:05,052,Heikkilänaukio,022,Rautatientori / länsi,4465,917
2021-05-31T07:45:36,2021-05-31T07:57:11,099,Muusantori,727,Ratsutori,3371,690
2021-05-31T07:45:27,2021-05-31T07:57:47,006,Hietalahdentori,057,Lauttasaaren ostoskeskus,2937,739
2021-05-31T07:45:21,2021-05-31T08:03:50,240,Viikin normaalikoulu,292,Koskelan varikko,4179,1104
2021-05-31T07:45:15,2021-05-31T07:48:19,045,Brahen kenttä,044,Sörnäinen (M),567,179
2021-05-31T07:45:13,2021-05-31T08:38:27,062,Välimerenkatu,264,Eränkävijäntori,10583,3188
2021-05-31T07:45:04,2021-05-31T07:53:22,076,Olympiastadion,023,Kiasma,1672,493
2021-05-31T07:44:57,2021-05-31T07:52:45,555,Kalevalantie,518,Tuulimäki,1455,418
2021-05-31T07:44:54,2021-05-31T07:51:14,010,Kasarmitori,024,Mannerheimintie,925,375
2021-05-31T07:44:48,2021-05-31T08:02:01,056,Luoteisväylä,067,Perämiehenkatu,4616,1027
2021-05-31T07:44:48,2021-05-31T07:47:37,063,Jätkäsaarenlaituri,069,Kalevankatu,700,165
2021-05-31T07:44:47,2021-05-31T08:13:38,020,Kaisaniemenpuisto,207,Vanha Viertotie,7189,1728
2021-05-31T07:44:40,2021-05-31T07:50:04,625,Suomenlahdentie,629,Piispanportti,1023,318
2021-05-31T07:44:20,2021-05-31T07:50:22,221,Thalianaukio,218,Pohjois-Haagan asema,1027,361
2021-05-31T07:44:06,2021-05-31T08:16:10,016,Liisanpuistikko,131,Elimäenkatu,4185,1923
2021-05-31T07:44:01,2021-05-31T07:55:39,015,Ritarikatu,039,Ooppera,2513,691
2021-05-31T07:44:01,2021-05-31T08:00:59,240,Viikin normaalikoulu,235,Katariina Saksilaisen katu,3564,1016
2021-05-31T07:43:50,2021-05-31T07:46:56,515,Oravannahkatori,517,Länsituuli,677,181
2021-05-31T07:43:43,2021-05-31T07:44:40,062,Välimerenkatu,062,Välimerenkatu,163,52
2021-05-31T07:43:32,2021-05-31T07:50:21,068,Albertinkatu,028,Lastenlehto,867,404
2021-05-31T07:43:31,2021-05-31T07:47:02,121,Vilhonvuorenkatu,125,Arielinkatu,778,209
2021-05-31T07:43:27,2021-05-31T07:48:39,030,Itämerentori,059,Salmisaarenranta,953,307
2021-05-31T07:43:23,2021-05-31T07:58:25,012,Kanavaranta,121,Vilhonvuorenkatu,2660,898
2021-05-31T07:43:14,2021-05-31T07:55:52,081,Stenbäckinkatu,162,Leppäsuonaukio,2726,754
2021-05-31T07:43:10,2021-05-31T07:53:36,061,Länsisatamankatu,050,Melkonkuja,2668,620
2021-05-31T07:43:07,2021-05-31T07:54:47,121,Vilhonvuorenkatu,075,Korjaamo,2949,700
2021-05-31T07:43:04,2021-05-31T07:46:48,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,692,224
2021-05-31T07:43:03,2021-05-31T07:57:01,087,Kustaankatu,010,Kasarmitori,3236,833
2021-05-31T07:42:52,2021-05-31T08:09:54,140,Verkatehtaanpuisto,015,Ritarikatu,5894,1622
2021-05-31T07:42:46,2021-05-31T08:01:14,731,Leppävaarankäytävä,553,Metsänneidonpolku,5123,1106
2021-05-31T07:42:42,2021-05-31T07:52:18,581,Niittykumpu (M),509,Revontulentie,2436,575
2021-05-31T07:42:41,2021-05-31T07:46:21,282,Karhulantie,281,Puotila (M),775,215
2021-05-31T07:42:38,2021-05-31T07:52:00,216,Jännetie,731,Leppävaarankäytävä,2589,558
2021-05-31T07:42:36,2021-05-31T07:48:59,020,Kaisaniemenpuisto,123,Näkinsilta,1227,378
2021-05-31T07:42:30,2021-05-31T07:47:49,019,Rautatientori / itä,012,Kanavaranta,1102,315
